country,year,month,year_month,avg_temp,max_temp,total_precip,avg_humidity,obs_count
Macedonia,2025,9,2025-09,21.29642857142857,25.2,0.26,58.607142857142854,28
Madagascar,2024,5,2024-05,21.053125,24.05,0.2699999999999999,57.703125,16
Madagascar,2024,6,2024-06,21.5,24.1,0.165,53.35,30
Madagascar,2024,7,2024-07,24.763793103448275,27.950000000000003,0.0,32.258620689655174,29
Madagascar,2024,8,2024-08,25.240322580645163,28.200000000000003,0.825,32.17741935483871,31
Madagascar,2024,9,2024-09,28.268333333333334,33.2,0.765,35.03333333333333,30
Madagascar,2024,10,2024-10,28.47258064516129,32.75,0.55,33.725806451612904,31
Madagascar,2024,11,2024-11,31.621666666666666,34.15,1.4449999999999998,33.53333333333333,30
Madagascar,2024,12,2024-12,33.24354838709677,37.6,1.19,30.548387096774192,31
Madagascar,2025,1,2025-01,31.19193548387097,35.35,7.9,43.596774193548384,31
Madagascar,2025,2,2025-02,28.916071428571428,31.35,11.195,55.67857142857143,28
Madagascar,2025,3,2025-03,27.661290322580644,30.15,3.5949999999999998,56.774193548387096,31
Madagascar,2025,4,2025-04,27.73,29.85,1.67,52.5,30
Madagascar,2025,5,2025-05,23.967741935483872,27.15,0.37500000000000006,55.66129032258065,31
Madagascar,2025,6,2025-06,22.51833333333333,24.9,0.13,50.666666666666664,30
Madagascar,2025,7,2025-07,20.87258064516129,24.55,0.085,50.70967741935484,31
Madagascar,2025,8,2025-08,20.838709677419356,24.3,0.415,47.79032258064516,31
Madagascar,2025,9,2025-09,22.325,26.2,0.02,46.142857142857146,28
Malawi,2024,5,2024-05,23.025,25.0,0.26,47.15625,16
Malawi,2024,6,2024-06,23.626666666666665,27.7,0.0,38.2,30
Malawi,2024,7,2024-07,26.482758620689655,28.8,0.0,22.03448275862069,29
Malawi,2024,8,2024-08,26.480645161290322,29.4,0.0,27.387096774193548,31
Malawi,2024,9,2024-09,27.313333333333333,32.5,0.030000000000000002,30.533333333333335,30
Malawi,2024,10,2024-10,28.425806451612903,33.0,0.11,33.774193548387096,31
Malawi,2024,11,2024-11,28.966666666666665,32.2,0.48,43.266666666666666,30
Malawi,2024,12,2024-12,30.809677419354838,35.4,2.46,36.38709677419355,31
Malawi,2025,1,2025-01,24.0258064516129,29.1,10.27,72.48387096774194,31
Malawi,2025,2,2025-02,24.442857142857143,27.3,14.27,72.35714285714286,28
Malawi,2025,3,2025-03,24.345161290322583,27.3,8.06,69.03225806451613,31
Malawi,2025,4,2025-04,23.88,27.1,4.67,69.3,30
Malawi,2025,5,2025-05,21.403225806451612,26.4,0.85,67.19354838709677,31
Malawi,2025,6,2025-06,20.783333333333335,24.4,0.01,57.86666666666667,30
Malawi,2025,7,2025-07,20.02258064516129,23.1,0.01,50.83870967741935,31
Malawi,2025,8,2025-08,21.806451612903224,26.2,0.0,40.32258064516129,31
Malawi,2025,9,2025-09,25.07857142857143,28.5,0.0,38.035714285714285,28
Malaysia,2024,5,2024-05,27.933333333333334,31.0,5.135,87.5,15
Malaysia,2024,6,2024-06,27.233333333333334,30.4,11.74,83.4,30
Malaysia,2024,7,2024-07,28.86896551724138,32.3,2.83,75.03448275862068,29
Malaysia,2024,8,2024-08,27.251612903225805,32.1,25.15,81.48387096774194,31
Malaysia,2024,9,2024-09,30.263333333333332,33.2,15.69,70.5,30
Malaysia,2024,10,2024-10,29.616129032258065,34.3,12.82,72.61290322580645,31
Malaysia,2024,11,2024-11,28.326666666666664,32.3,26.310000000000002,81.5,30
Malaysia,2024,12,2024-12,27.10967741935484,32.4,20.330000000000002,84.35483870967742,31
Malaysia,2025,1,2025-01,28.200000000000003,31.2,26.49,78.29032258064517,31
Malaysia,2025,2,2025-02,29.664285714285715,33.4,20.65,70.96428571428571,28
Malaysia,2025,3,2025-03,30.154838709677417,33.1,30.08,72.06451612903226,31
Malaysia,2025,4,2025-04,30.103333333333335,35.1,29.5,73.96666666666667,30
Malaysia,2025,5,2025-05,31.46451612903226,35.3,16.99,67.87096774193549,31
Malaysia,2025,6,2025-06,32.52333333333333,36.4,10.25,60.56666666666667,30
Malaysia,2025,7,2025-07,33.277419354838706,36.3,7.4,55.58064516129032,31
Malaysia,2025,8,2025-08,31.887096774193548,34.3,14.63,60.935483870967744,31
Malaysia,2025,9,2025-09,31.114285714285717,35.3,10.59,65.35714285714286,28
Maldives,2024,5,2024-05,28.778125,29.55,10.28,80.84375,16
Maldives,2024,6,2024-06,28.61785714285714,29.0,1.4200000000000002,78.46428571428571,28
Maldives,2024,7,2024-07,28.525000000000002,29.2,7.56,79.03571428571429,28
Maldives,2024,8,2024-08,27.861290322580647,28.6,13.9,77.54838709677419,31
Maldives,2024,9,2024-09,28.053333333333335,28.4,11.51,77.76666666666667,30
Maldives,2024,10,2024-10,27.787096774193547,28.5,11.49,78.25806451612904,31
Maldives,2024,11,2024-11,27.709999999999997,28.9,4.33,73.16666666666667,30
Maldives,2024,12,2024-12,27.693548387096776,28.4,7.36,70.87096774193549,31
Maldives,2025,1,2025-01,27.20967741935484,28.2,13.94,75.7741935483871,31
Maldives,2025,2,2025-02,27.67142857142857,28.4,1.69,69.0,28
Maldives,2025,3,2025-03,28.11935483870968,29.3,4.17,73.16129032258064,31
Maldives,2025,4,2025-04,28.983333333333334,29.8,3.93,70.2,30
Maldives,2025,5,2025-05,29.067741935483873,29.8,7.71,75.74193548387096,31
Maldives,2025,6,2025-06,28.39333333333333,28.8,11.14,77.06666666666666,30
Maldives,2025,7,2025-07,27.94193548387097,28.7,8.17,78.16129032258064,31
Maldives,2025,8,2025-08,27.461290322580645,28.0,2.77,77.51612903225806,31
Maldives,2025,9,2025-09,27.728571428571428,28.4,3.58,77.17857142857143,28
Mali,2024,5,2024-05,37.625,42.0,0.135,34.90625,16
Mali,2024,6,2024-06,35.02333333333333,41.0,0.14,43.6,30
Mali,2024,7,2024-07,29.603448275862068,34.2,6.37,67.3103448275862,29
Mali,2024,8,2024-08,27.961290322580645,32.0,12.64,73.96774193548387,31
Mali,2024,9,2024-09,28.333333333333332,31.4,9.290000000000001,74.6,30
Mali,2024,10,2024-10,27.69677419354839,30.4,3.08,67.38709677419355,31
Mali,2024,11,2024-11,26.296666666666667,30.2,0.0,35.06666666666667,30
Mali,2024,12,2024-12,26.977419354838712,32.1,0.0,19.387096774193548,31
Mali,2025,1,2025-01,25.616129032258065,30.4,0.0,19.06451612903226,31
Mali,2025,2,2025-02,27.57857142857143,33.2,0.0,20.5,28
Mali,2025,3,2025-03,31.335483870967742,35.3,0.0,35.12903225806452,31
Mali,2025,4,2025-04,30.64,34.3,0.01,51.8,30
Mali,2025,5,2025-05,28.29032258064516,31.4,0.01,71.29032258064517,31
Mali,2025,6,2025-06,26.603333333333335,31.2,0.01,77.86666666666666,30
Mali,2025,7,2025-07,25.458064516129035,28.2,6.71,87.48387096774194,31
Mali,2025,8,2025-08,24.24516129032258,26.4,6.41,96.19354838709677,31
Mali,2025,9,2025-09,24.014285714285712,26.4,4.3,97.92857142857143,28
Malta,2024,5,2024-05,26.1875,31.0,0.13,49.4375,16
Malta,2024,6,2024-06,28.603333333333335,35.2,0.0,54.63333333333333,30
Malta,2024,7,2024-07,30.93448275862069,36.3,0.0,52.44827586206897,29
Malta,2024,8,2024-08,30.938709677419357,36.0,0.01,57.54838709677419,31
Malta,2024,9,2024-09,27.996666666666666,33.2,0.77,62.4,30
Malta,2024,10,2024-10,24.625806451612902,29.4,0.03,66.29032258064517,31
Malta,2024,11,2024-11,20.543333333333333,23.3,6.12,69.6,30
Malta,2024,12,2024-12,16.551612903225806,21.0,1.36,66.90322580645162,31
Malta,2025,1,2025-01,16.96451612903226,19.4,2.39,71.74193548387096,31
Malta,2025,2,2025-02,15.710714285714285,18.3,1.1300000000000001,75.21428571428571,28
Malta,2025,3,2025-03,17.483870967741936,24.4,3.1100000000000003,75.03225806451613,31
Malta,2025,4,2025-04,18.540000000000003,22.3,0.52,70.33333333333333,30
Malta,2025,5,2025-05,23.364516129032257,27.0,0.9099999999999999,60.25806451612903,31
Malta,2025,6,2025-06,28.98,32.2,0.0,50.833333333333336,30
Malta,2025,7,2025-07,30.690322580645162,36.1,0.04,53.58064516129032,31
Malta,2025,8,2025-08,28.612903225806452,31.3,0.01,64.64516129032258,31
Malta,2025,9,2025-09,26.87857142857143,28.3,1.8900000000000001,69.89285714285714,28
Malásia,2024,7,2024-07,24.3,24.3,1.55,93.0,1
Marrocos,2024,7,2024-07,40.3,40.3,0.0,14.0,1
Marshall Islands,2024,5,2024-05,28.35,29.0,7.48,82.0,16
Marshall Islands,2024,6,2024-06,28.296666666666667,29.3,10.06,81.26666666666667,30
Marshall Islands,2024,7,2024-07,28.42413793103448,29.4,13.760000000000002,79.82758620689656,29
Marshall Islands,2024,8,2024-08,28.364516129032257,29.4,9.3,79.03225806451613,31
Marshall Islands,2024,9,2024-09,28.491666666666667,29.4,16.445,80.21666666666667,30
Marshall Islands,2024,10,2024-10,28.58709677419355,29.3,7.44,79.83870967741936,31
Marshall Islands,2024,11,2024-11,28.146666666666665,29.4,11.38,82.86666666666666,30
Marshall Islands,2024,12,2024-12,28.0,29.4,7.890000000000001,82.41935483870968,31
Marshall Islands,2025,1,2025-01,28.038709677419355,29.4,3.6100000000000003,78.7741935483871,31
Marshall Islands,2025,2,2025-02,27.557142857142857,28.4,3.29,81.5,28
Marshall Islands,2025,3,2025-03,28.141935483870967,30.1,3.93,80.90322580645162,31
Marshall Islands,2025,4,2025-04,27.833333333333332,29.3,3.62,82.66666666666667,30
Marshall Islands,2025,5,2025-05,28.187096774193545,29.4,3.37,82.54838709677419,31
Marshall Islands,2025,6,2025-06,28.09333333333333,29.3,4.57,81.46666666666667,30
Marshall Islands,2025,7,2025-07,27.616129032258065,29.3,16.8,84.41935483870968,31
Marshall Islands,2025,8,2025-08,28.17096774193548,29.3,10.12,81.93548387096774,31
Marshall Islands,2025,9,2025-09,28.27857142857143,29.4,8.07,80.32142857142857,28
Mauritania,2024,5,2024-05,26.175,31.4,0.0,51.5,16
Mauritania,2024,6,2024-06,27.44,36.3,0.0,55.166666666666664,30
Mauritania,2024,7,2024-07,26.20344827586207,29.3,0.0,72.3103448275862,29
Mauritania,2024,8,2024-08,28.02258064516129,35.3,0.36000000000000004,70.3225806451613,31
Mauritania,2024,9,2024-09,28.063333333333333,31.2,0.95,62.56666666666667,30
Mauritania,2024,10,2024-10,27.29032258064516,30.6,0.0,55.32258064516129,31
Mauritania,2024,11,2024-11,24.93,28.1,0.0,37.86666666666667,30
Mauritania,2024,12,2024-12,22.858064516129033,27.7,0.07,31.967741935483872,31
Mauritania,2025,1,2025-01,20.09032258064516,26.4,0.0,30.0,31
Mauritania,2025,2,2025-02,20.57857142857143,23.0,0.0,32.07142857142857,28
Mauritania,2025,3,2025-03,19.361290322580647,23.1,0.0,56.32258064516129,31
Mauritania,2025,4,2025-04,22.296666666666667,27.6,0.0,54.3,30
Mauritania,2025,5,2025-05,23.051612903225806,29.3,0.0,56.38709677419355,31
Mauritania,2025,6,2025-06,23.709999999999997,29.6,0.0,68.0,30
Mauritania,2025,7,2025-07,24.05483870967742,25.3,0.8300000000000001,80.38709677419355,31
Mauritania,2025,8,2025-08,25.925806451612903,28.3,0.65,80.61290322580645,31
Mauritania,2025,9,2025-09,27.089285714285715,30.8,0.39,74.25,28
Mauritius,2024,5,2024-05,23.8125,25.0,0.8049999999999999,79.96875,16
Mauritius,2024,6,2024-06,23.39333333333333,25.4,2.55,73.7,30
Mauritius,2024,7,2024-07,23.23793103448276,25.3,1.09,64.0,29
Mauritius,2024,8,2024-08,22.358064516129033,23.9,0.75,61.483870967741936,31
Mauritius,2024,9,2024-09,24.696666666666665,27.2,1.02,63.5,30
Mauritius,2024,10,2024-10,25.5,28.2,2.04,67.6774193548387,31
Mauritius,2024,11,2024-11,27.743333333333332,29.4,0.81,66.33333333333333,30
Mauritius,2024,12,2024-12,28.741935483870968,31.1,3.81,62.54838709677419,31
Mauritius,2025,1,2025-01,30.461290322580645,32.4,3.33,63.74193548387097,31
Mauritius,2025,2,2025-02,30.75357142857143,32.3,10.780000000000001,71.14285714285714,28
Mauritius,2025,3,2025-03,30.503225806451614,33.2,10.35,69.2258064516129,31
Mauritius,2025,4,2025-04,29.07,31.3,6.44,73.93333333333334,30
Mauritius,2025,5,2025-05,27.103225806451615,29.4,2.62,71.29032258064517,31
Mauritius,2025,6,2025-06,25.466666666666665,27.3,1.67,64.1,30
Mauritius,2025,7,2025-07,23.948387096774194,26.4,0.77,67.7741935483871,31
Mauritius,2025,8,2025-08,23.98709677419355,25.3,1.18,67.87096774193549,31
Mauritius,2025,9,2025-09,24.635714285714283,26.4,1.59,68.03571428571429,28
Mexico,2024,5,2024-05,19.93125,23.0,0.05,53.625,16
Mexico,2024,6,2024-06,17.716666666666665,22.0,4.54,62.93333333333333,30
Mexico,2024,7,2024-07,14.810714285714285,18.1,9.77,85.17857142857143,28
Mexico,2024,8,2024-08,14.77741935483871,17.1,2.07,85.09677419354838,31
Mexico,2024,9,2024-09,15.583333333333334,17.4,5.5,86.8,30
Mexico,2024,10,2024-10,12.003333333333334,14.4,0.0,85.93333333333334,30
Mexico,2024,11,2024-11,12.33448275862069,16.5,0.0,68.82758620689656,29
Mexico,2024,12,2024-12,10.393548387096773,14.3,0.0,74.96774193548387,31
Mexico,2025,1,2025-01,10.946666666666665,14.3,0.0,70.8,30
Mexico,2025,2,2025-02,12.292857142857143,17.2,0.0,63.142857142857146,28
Mexico,2025,3,2025-03,14.548387096774194,16.4,0.0,51.16129032258065,31
Mexico,2025,4,2025-04,15.453333333333335,20.2,0.0,44.5,30
Mexico,2025,5,2025-05,17.546666666666667,21.3,0.0,60.36666666666667,30
Mexico,2025,6,2025-06,15.629999999999999,19.1,0.0,83.3,30
Mexico,2025,7,2025-07,14.770967741935483,17.2,0.0,85.0,31
Mexico,2025,8,2025-08,15.59032258064516,17.3,1.83,78.03225806451613,31
Mexico,2025,9,2025-09,15.914285714285715,19.2,0.0,80.14285714285714,28
Mexique,2024,7,2024-07,27.4,27.4,0.0,72.0,1
Micronesia,2024,5,2024-05,27.375,29.0,11.12,86.75,16
Micronesia,2024,6,2024-06,27.205357142857142,29.3,19.135,88.78571428571429,28
Micronesia,2024,7,2024-07,27.28076923076923,28.9,16.96,85.46153846153847,26
Micronesia,2024,8,2024-08,27.238709677419354,29.1,3.12,84.35483870967742,31
Micronesia,2024,9,2024-09,26.616666666666667,29.1,13.91,90.66666666666667,30
Micronesia,2024,10,2024-10,28.1,29.7,13.45,82.70967741935483,31
Micronesia,2024,11,2024-11,27.94333333333333,29.5,12.1,84.3,30
Micronesia,2024,12,2024-12,27.761290322580646,29.3,12.700000000000001,84.41935483870968,31
Micronesia,2025,1,2025-01,28.02258064516129,29.2,4.62,81.45161290322581,31
Micronesia,2025,2,2025-02,27.646428571428572,29.1,9.48,84.57142857142857,28
Micronesia,2025,3,2025-03,28.09032258064516,29.3,8.200000000000001,81.41935483870968,31
Micronesia,2025,4,2025-04,28.44,30.3,9.989999999999998,82.16666666666667,30
Micronesia,2025,5,2025-05,28.27741935483871,29.4,8.15,84.51612903225806,31
Micronesia,2025,6,2025-06,28.386666666666667,30.1,7.49,82.76666666666667,30
Micronesia,2025,7,2025-07,27.919354838709676,30.3,14.12,85.90322580645162,31
Micronesia,2025,8,2025-08,27.938709677419357,30.3,11.76,83.83870967741936,31
Micronesia,2025,9,2025-09,28.75357142857143,32.1,6.79,81.53571428571429,28
Monaco,2024,5,2024-05,21.0625,26.0,0.655,69.28125,16
Monaco,2024,6,2024-06,23.579310344827583,27.4,1.3,69.89655172413794,29
Monaco,2024,7,2024-07,26.914285714285715,29.2,0.53,71.89285714285714,28
Monaco,2024,8,2024-08,28.55483870967742,31.0,2.66,65.19354838709677,31
Monaco,2024,9,2024-09,23.77,31.0,8.52,59.166666666666664,30
Monaco,2024,10,2024-10,19.561290322580643,23.2,16.45,71.3225806451613,31
Monaco,2024,11,2024-11,14.08,19.3,0.74,60.96666666666667,30
Monaco,2024,12,2024-12,11.558064516129033,14.4,1.05,47.87096774193548,31
Monaco,2025,1,2025-01,11.429032258064517,15.1,3.94,62.45161290322581,31
Monaco,2025,2,2025-02,12.728571428571428,14.4,1.09,62.892857142857146,28
Monaco,2025,3,2025-03,14.48709677419355,19.1,1.42,60.903225806451616,31
Monaco,2025,4,2025-04,16.81,20.3,4.1,69.46666666666667,30
Monaco,2025,5,2025-05,19.825806451612905,23.4,1.26,68.58064516129032,31
Monaco,2025,6,2025-06,26.006666666666668,32.0,0.41000000000000003,70.53333333333333,30
Monaco,2025,7,2025-07,26.741935483870968,31.4,1.0699999999999998,58.935483870967744,31
Monaco,2025,8,2025-08,27.083870967741937,33.3,1.37,56.064516129032256,31
Monaco,2025,9,2025-09,21.599999999999998,26.4,0.2,57.714285714285715,28
Mongolia,2024,5,2024-05,12.733333333333333,21.5,0.44000000000000006,52.7,15
Mongolia,2024,6,2024-06,15.323333333333332,25.1,7.960000000000001,58.3,30
Mongolia,2024,7,2024-07,20.224999999999998,27.2,1.1600000000000001,60.57142857142857,28
Mongolia,2024,8,2024-08,16.748387096774195,25.3,6.65,75.3225806451613,31
Mongolia,2024,9,2024-09,12.803333333333335,23.1,0.54,50.43333333333333,30
Mongolia,2024,10,2024-10,-0.7806451612903227,16.2,0.30000000000000004,63.225806451612904,31
Mongolia,2024,11,2024-11,-8.426666666666666,-0.1,0.4,63.8,30
Mongolia,2024,12,2024-12,-19.55483870967742,-13.9,0.25,81.41935483870968,31
Mongolia,2025,1,2025-01,-18.483870967741936,-10.6,0.19,71.29032258064517,31
Mongolia,2025,2,2025-02,-12.532142857142857,4.1,0.08,54.75,28
Mongolia,2025,3,2025-03,1.7032258064516128,17.2,0.43,35.87096774193548,31
Mongolia,2025,4,2025-04,11.406666666666666,25.2,0.04,21.9,30
Mongolia,2025,5,2025-05,16.33225806451613,29.3,0.18,23.451612903225808,31
Mongolia,2025,6,2025-06,23.993333333333332,34.3,1.25,26.5,30
Mongolia,2025,7,2025-07,25.58,33.0,1.7,33.03333333333333,30
Mongolia,2025,8,2025-08,21.990322580645163,29.3,3.04,40.12903225806452,31
Mongolia,2025,9,2025-09,15.842857142857143,25.2,0.75,41.67857142857143,28
Montenegro,2024,5,2024-05,23.5625,26.0,4.49,66.28125,16
Montenegro,2024,6,2024-06,30.582758620689653,38.2,3.01,45.0,29
Montenegro,2024,7,2024-07,34.275862068965516,40.2,1.6300000000000001,33.241379310344826,29
Montenegro,2024,8,2024-08,34.91935483870968,39.3,0.73,30.580645161290324,31
Montenegro,2024,9,2024-09,25.773333333333333,35.1,5.71,49.733333333333334,30
Montenegro,2024,10,2024-10,19.916129032258063,23.2,6.87,67.64516129032258,31
Montenegro,2024,11,2024-11,12.41,19.3,6.279999999999999,61.233333333333334,30
Montenegro,2024,12,2024-12,9.748387096774193,13.1,30.33,68.83870967741936,31
Montenegro,2025,1,2025-01,10.01290322580645,17.4,2.95,72.93548387096774,31
Montenegro,2025,2,2025-02,9.87142857142857,13.3,2.48,60.57142857142857,28
Montenegro,2025,3,2025-03,14.32258064516129,20.2,10.89,61.61290322580645,31
Montenegro,2025,4,2025-04,17.333333333333332,23.4,2.65,55.5,30
Montenegro,2025,5,2025-05,20.72258064516129,25.4,3.33,53.516129032258064,31
Montenegro,2025,6,2025-06,29.759999999999998,33.2,0.02,34.7,30
Montenegro,2025,7,2025-07,30.69677419354839,36.1,1.17,36.193548387096776,31
Montenegro,2025,8,2025-08,29.206451612903226,35.3,1.73,37.83870967741935,31
Montenegro,2025,9,2025-09,24.425,28.3,1.88,55.32142857142857,28
Morocco,2024,5,2024-05,22.133333333333333,26.0,0.0,63.233333333333334,15
Morocco,2024,6,2024-06,23.65,28.4,0.02,64.1,30
Morocco,2024,7,2024-07,25.525000000000002,32.1,0.0,67.0,28
Morocco,2024,8,2024-08,26.5,35.1,0.0,66.16129032258064,31
Morocco,2024,9,2024-09,24.529999999999998,27.4,0.16,67.73333333333333,30
Morocco,2024,10,2024-10,21.73225806451613,25.3,1.36,77.7741935483871,31
Morocco,2024,11,2024-11,20.436666666666667,27.2,0.88,66.76666666666667,30
Morocco,2024,12,2024-12,17.345161290322583,24.2,0.7,65.29032258064517,31
Morocco,2025,1,2025-01,15.96774193548387,20.3,1.5999999999999999,66.29032258064517,31
Morocco,2025,2,2025-02,16.021428571428572,22.3,2.04,75.39285714285714,28
Morocco,2025,3,2025-03,15.974193548387097,19.3,11.47,81.80645161290323,31
Morocco,2025,4,2025-04,18.209999999999997,22.3,0.33,82.13333333333334,30
Morocco,2025,5,2025-05,20.661290322580644,31.3,0.060000000000000005,73.38709677419355,31
Morocco,2025,6,2025-06,24.35,35.2,0.01,69.76666666666667,30
Morocco,2025,7,2025-07,23.89677419354839,30.1,0.01,78.96774193548387,31
Morocco,2025,8,2025-08,23.4741935483871,29.2,0.01,86.87096774193549,31
Morocco,2025,9,2025-09,20.26071428571429,28.3,0.05,95.85714285714286,28
Mozambique,2024,5,2024-05,26.41875,31.0,0.02,54.5625,16
Mozambique,2024,6,2024-06,24.68,30.0,0.33,53.666666666666664,30
Mozambique,2024,7,2024-07,26.56896551724138,33.1,0.04,38.48275862068966,29
Mozambique,2024,8,2024-08,26.5,36.4,0.71,46.70967741935484,31
Mozambique,2024,9,2024-09,25.736666666666668,37.3,1.42,55.3,30
Mozambique,2024,10,2024-10,26.0258064516129,33.0,0.59,55.70967741935484,31
Mozambique,2024,11,2024-11,27.6,33.4,0.30000000000000004,61.43333333333333,30
Mozambique,2024,12,2024-12,31.161290322580644,37.0,0.15,56.193548387096776,31
Mozambique,2025,1,2025-01,30.81935483870968,36.3,1.6300000000000001,62.12903225806452,31
Mozambique,2025,2,2025-02,29.810714285714287,32.9,6.74,66.46428571428571,28
Mozambique,2025,3,2025-03,28.780645161290323,32.3,1.34,65.61290322580645,31
Mozambique,2025,4,2025-04,26.36,33.3,1.67,66.13333333333334,30
Mozambique,2025,5,2025-05,24.287096774193547,28.2,0.01,60.67741935483871,31
Mozambique,2025,6,2025-06,22.290000000000003,25.3,0.06,59.13333333333333,30
Mozambique,2025,7,2025-07,21.96451612903226,26.5,0.22,55.935483870967744,31
Mozambique,2025,8,2025-08,22.403225806451612,25.2,1.17,66.6774193548387,31
Mozambique,2025,9,2025-09,23.835714285714285,30.0,0.21,67.39285714285714,28
Myanmar,2024,5,2024-05,28.5625,33.9,13.59,81.21875,16
Myanmar,2024,6,2024-06,27.39333333333333,29.1,12.12,90.66666666666667,30
Myanmar,2024,7,2024-07,26.855172413793102,29.4,18.07,92.06896551724138,29
Myanmar,2024,8,2024-08,27.219354838709677,29.4,28.54,88.3225806451613,31
Myanmar,2024,9,2024-09,28.566666666666666,34.0,23.28,88.93333333333334,30
Myanmar,2024,10,2024-10,29.748387096774195,33.4,13.21,77.6774193548387,31
Myanmar,2024,11,2024-11,30.34333333333333,34.2,12.08,68.56666666666666,30
Myanmar,2024,12,2024-12,29.874193548387098,33.0,0.22,61.193548387096776,31
Myanmar,2025,1,2025-01,30.98709677419355,32.4,0.0,58.483870967741936,31
Myanmar,2025,2,2025-02,33.36785714285714,36.3,0.0,56.32142857142857,28
Myanmar,2025,3,2025-03,36.012903225806454,38.1,0.0,50.38709677419355,31
Myanmar,2025,4,2025-04,33.89,38.4,2.17,59.46666666666667,30
Myanmar,2025,5,2025-05,31.85483870967742,37.3,10.31,73.45161290322581,31
Myanmar,2025,6,2025-06,30.086666666666666,33.4,30.44,78.8,30
Myanmar,2025,7,2025-07,29.032258064516128,32.3,53.379999999999995,84.35483870967742,31
Myanmar,2025,8,2025-08,29.983870967741936,33.0,27.42,79.41935483870968,31
Myanmar,2025,9,2025-09,29.728571428571428,33.3,17.27,82.28571428571429,28
Namibia,2024,5,2024-05,24.625,26.0,0.0,19.8125,16
Namibia,2024,6,2024-06,20.803448275862067,25.4,0.0,19.896551724137932,29
Namibia,2024,7,2024-07,22.348275862068967,26.2,0.0,8.379310344827585,29
Namibia,2024,8,2024-08,25.980645161290322,27.4,0.0,8.67741935483871,31
Namibia,2024,9,2024-09,25.736666666666668,32.2,0.0,14.866666666666667,30
Namibia,2024,10,2024-10,27.348387096774196,32.2,0.0,14.451612903225806,31
Namibia,2024,11,2024-11,28.446666666666665,31.2,0.5599999999999999,22.0,30
Namibia,2024,12,2024-12,30.87741935483871,35.1,1.28,20.29032258064516,31
Namibia,2025,1,2025-01,28.958064516129035,33.3,1.75,28.35483870967742,31
Namibia,2025,2,2025-02,27.739285714285717,31.3,1.37,38.714285714285715,28
Namibia,2025,3,2025-03,24.0,28.8,4.53,63.67741935483871,31
Namibia,2025,4,2025-04,21.886666666666667,26.2,4.47,57.46666666666667,30
Namibia,2025,5,2025-05,18.177419354838708,22.7,0.0,44.61290322580645,31
Namibia,2025,6,2025-06,15.42,20.2,0.0,38.1,30
Namibia,2025,7,2025-07,15.40967741935484,19.2,0.0,38.41935483870968,31
Namibia,2025,8,2025-08,16.24516129032258,24.2,0.04,27.774193548387096,31
Namibia,2025,9,2025-09,21.70357142857143,26.3,0.0,20.5,28
Nepal,2024,5,2024-05,24.8125,27.0,2.0999999999999996,67.46875,16
Nepal,2024,6,2024-06,25.59333333333333,27.4,17.94,70.06666666666666,30
Nepal,2024,7,2024-07,23.839285714285715,28.1,28.3,88.60714285714286,28
Nepal,2024,8,2024-08,23.148387096774194,27.4,29.49,87.83870967741936,31
Nepal,2024,9,2024-09,25.240000000000002,31.2,26.58,77.1,30
Nepal,2024,10,2024-10,22.496774193548386,28.2,5.41,69.09677419354838,31
Nepal,2024,11,2024-11,19.826666666666664,23.3,5.73,56.333333333333336,30
Nepal,2024,12,2024-12,13.654838709677419,17.7,0.13,53.25806451612903,31
Nepal,2025,1,2025-01,17.61935483870968,24.1,0.060000000000000005,46.483870967741936,31
Nepal,2025,2,2025-02,19.607142857142858,22.3,0.16999999999999998,42.32142857142857,28
Nepal,2025,3,2025-03,24.26774193548387,30.0,1.25,35.16129032258065,31
Nepal,2025,4,2025-04,26.15666666666667,32.4,17.23,38.766666666666666,30
Nepal,2025,5,2025-05,26.161290322580644,31.2,27.32,57.0,31
Nepal,2025,6,2025-06,27.44,31.1,33.48,64.56666666666666,30
Nepal,2025,7,2025-07,27.625806451612902,30.4,38.519999999999996,68.70967741935483,31
Nepal,2025,8,2025-08,26.80322580645161,30.1,31.46,74.96774193548387,31
Nepal,2025,9,2025-09,27.32857142857143,31.1,29.07,67.39285714285714,28
Netherlands,2024,5,2024-05,18.25,23.0,5.385,72.5,16
Netherlands,2024,6,2024-06,18.653333333333332,28.1,4.07,64.43333333333334,30
Netherlands,2024,7,2024-07,20.667857142857144,29.3,2.84,63.607142857142854,28
Netherlands,2024,8,2024-08,22.838709677419356,29.7,0.9500000000000001,58.54838709677419,31
Netherlands,2024,9,2024-09,18.336666666666666,28.3,9.5,73.86666666666666,30
Netherlands,2024,10,2024-10,13.5,17.0,1.78,84.6774193548387,31
Netherlands,2024,11,2024-11,7.733333333333333,14.0,3.15,86.63333333333334,30
Netherlands,2024,12,2024-12,6.94516129032258,11.3,4.6,86.6774193548387,31
Netherlands,2025,1,2025-01,4.693548387096774,12.1,5.21,87.80645161290323,31
Netherlands,2025,2,2025-02,4.746428571428572,12.3,1.3299999999999998,82.78571428571429,28
Netherlands,2025,3,2025-03,9.3,15.1,0.21000000000000002,68.58064516129032,31
Netherlands,2025,4,2025-04,12.75,19.3,0.63,67.33333333333333,30
Netherlands,2025,5,2025-05,15.538709677419355,22.1,1.07,65.16129032258064,31
Netherlands,2025,6,2025-06,19.446666666666665,27.1,2.19,67.16666666666667,30
