country,year,month,avg_temperature_celsius,max_temperature_celsius,total_precip_mm,avg_humidity,avg_wind_kph,observation_count,year_month
Denmark,2024,7,19.282758620689656,24.3,7.03,66.86206896551724,17.279310344827586,29,2024-07-01
Denmark,2024,8,20.983870967741936,25.2,4.44,60.0,18.606451612903225,31,2024-08-01
Denmark,2024,9,18.563333333333333,27.2,4.7,65.26666666666667,19.60666666666667,30,2024-09-01
Denmark,2024,10,12.341935483870968,15.3,1.9800000000000002,81.6774193548387,20.55483870967742,31,2024-10-01
Denmark,2024,11,7.0600000000000005,11.7,1.4,83.26666666666667,19.43,30,2024-11-01
Denmark,2024,12,5.741935483870968,9.2,1.7599999999999998,86.87096774193549,21.925806451612903,31,2024-12-01
Denmark,2025,1,3.541935483870968,8.1,3.2600000000000002,87.64516129032258,22.677419354838708,31,2025-01-01
Denmark,2025,2,2.292857142857143,7.4,0.2,83.07142857142857,17.385714285714286,28,2025-02-01
Denmark,2025,3,6.748387096774193,10.2,0.41000000000000003,74.25806451612904,18.45483870967742,31,2025-03-01
Denmark,2025,4,10.770000000000001,16.1,0.19000000000000003,69.86666666666666,14.403333333333334,30,2025-04-01
Denmark,2025,5,13.138709677419355,18.1,1.98,65.2258064516129,17.925806451612903,31,2025-05-01
Denmark,2025,6,17.146666666666665,21.3,3.68,68.03333333333333,23.566666666666666,30,2025-06-01
Denmark,2025,7,19.69677419354839,25.1,5.07,73.25806451612904,16.329032258064515,31,2025-07-01
Denmark,2025,8,18.316129032258065,24.3,1.31,71.0,16.506451612903227,31,2025-08-01
Denmark,2025,9,16.55,21.1,5.96,80.57142857142857,20.99285714285714,28,2025-09-01
Djibouti,2024,5,34.38235294117647,40.0,0.0,55.11764705882353,17.105882352941176,17,2024-05-01
Djibouti,2024,6,36.241379310344826,46.0,0.11,49.55172413793103,15.979310344827585,29,2024-06-01
Djibouti,2024,7,37.875,47.1,0.26,40.82142857142857,19.560714285714287,28,2024-07-01
Djibouti,2024,8,35.86129032258064,42.3,9.61,48.67741935483871,19.65806451612903,31,2024-08-01
Djibouti,2024,9,36.18,44.3,0.18,47.6,15.723333333333333,30,2024-09-01
Djibouti,2024,10,32.483870967741936,38.3,0.07,58.0,15.616129032258065,31,2024-10-01
Djibouti,2024,11,29.57,32.3,0.7999999999999999,59.36666666666667,18.273333333333333,30,2024-11-01
Djibouti,2024,12,27.951612903225808,32.1,0.08,57.61290322580645,19.219354838709677,31,2024-12-01
Djibouti,2025,1,26.677419354838708,31.3,0.18,60.54838709677419,19.374193548387098,31,2025-01-01
Djibouti,2025,2,27.482142857142858,30.3,0.16999999999999998,61.92857142857143,18.342857142857145,28,2025-02-01
Djibouti,2025,3,28.641935483870967,31.3,0.36,63.67741935483871,19.374193548387098,31,2025-03-01
Djibouti,2025,4,30.77,34.1,0.03,58.86666666666667,17.653333333333332,30,2025-04-01
Djibouti,2025,5,33.02258064516129,36.3,0.06,51.354838709677416,11.62258064516129,31,2025-05-01
Djibouti,2025,6,36.28666666666666,45.3,0.0,43.3,11.376666666666667,30,2025-06-01
Djibouti,2025,7,39.987096774193546,45.1,0.0,34.774193548387096,19.996774193548386,31,2025-07-01
Djibouti,2025,8,35.541935483870965,40.3,1.53,48.903225806451616,17.09032258064516,31,2025-08-01
Djibouti,2025,9,34.13214285714286,39.4,0.0,51.857142857142854,9.557142857142859,28,2025-09-01
Dominica,2024,5,30.352941176470587,34.0,2.71,67.0,9.023529411764706,17,2024-05-01
Dominica,2024,6,30.013333333333332,35.3,6.09,68.53333333333333,10.863333333333333,30,2024-06-01
Dominica,2024,7,28.710714285714285,31.4,4.08,76.21428571428571,10.260714285714286,28,2024-07-01
Dominica,2024,8,28.216129032258067,30.3,6.48,81.38709677419355,13.5,31,2024-08-01
Dominica,2024,9,27.216666666666665,31.3,3.88,88.4,10.403333333333334,30,2024-09-01
Dominica,2024,10,27.799999999999997,28.4,2.24,76.87096774193549,13.77741935483871,31,2024-10-01
Dominica,2024,11,27.2551724137931,28.1,4.11,78.37931034482759,14.455172413793104,29,2024-11-01
Dominica,2024,12,25.05483870967742,27.2,4.29,85.0,17.061290322580643,31,2024-12-01
Dominica,2025,1,24.603333333333335,26.2,2.2199999999999998,83.4,20.4,30,2025-01-01
Dominica,2025,2,24.775000000000002,26.0,3.87,79.25,25.282142857142855,28,2025-02-01
Dominica,2025,3,25.312903225806455,26.4,3.24,75.35483870967742,17.82903225806452,31,2025-03-01
Dominica,2025,4,25.483333333333334,26.0,3.2,77.03333333333333,18.94,30,2025-04-01
Dominica,2025,5,26.338709677419356,26.9,5.92,79.90322580645162,17.835483870967742,31,2025-05-01
Dominica,2025,6,26.476666666666667,27.3,3.14,78.2,23.863333333333333,30,2025-06-01
Dominica,2025,7,26.751612903225805,27.4,3.0,77.83870967741936,20.009677419354837,31,2025-07-01
Dominica,2025,8,27.312903225806455,28.0,4.3,78.03225806451613,16.893548387096775,31,2025-08-01
Dominica,2025,9,27.560714285714287,28.0,2.7,77.46428571428571,14.585714285714287,28,2025-09-01
Dominican Republic,2024,5,27.823529411764707,32.0,1.36,85.11764705882354,11.041176470588235,17,2024-05-01
Dominican Republic,2024,6,28.836666666666666,30.4,2.5700000000000003,82.83333333333333,9.55,30,2024-06-01
Dominican Republic,2024,7,26.814285714285713,30.2,7.1,88.42857142857143,10.342857142857142,28,2024-07-01
Dominican Republic,2024,8,26.345161290322583,29.3,1.26,89.45161290322581,8.97741935483871,31,2024-08-01
Dominican Republic,2024,9,25.323333333333334,27.3,0.69,96.3,7.3533333333333335,30,2024-09-01
Dominican Republic,2024,10,25.37,28.1,17.55,94.43333333333334,7.983333333333333,30,2024-10-01
Dominican Republic,2024,11,23.513793103448275,26.9,1.18,97.13793103448276,8.613793103448277,29,2024-11-01
Dominican Republic,2024,12,22.612903225806452,24.8,0.0,97.61290322580645,11.235483870967743,31,2024-12-01
Dominican Republic,2025,1,21.53666666666667,23.2,1.49,96.33333333333333,11.770000000000001,30,2025-01-01
Dominican Republic,2025,2,21.432142857142857,25.1,0.0,97.60714285714286,11.117857142857144,28,2025-02-01
Dominican Republic,2025,3,21.84193548387097,23.4,16.46,97.70967741935483,9.451612903225806,31,2025-03-01
Dominican Republic,2025,4,22.546666666666667,24.2,3.8200000000000003,95.76666666666667,11.916666666666666,30,2025-04-01
Dominican Republic,2025,5,23.351612903225806,25.0,23.79,97.70967741935483,9.787096774193548,31,2025-05-01
Dominican Republic,2025,6,23.970000000000002,25.3,3.66,95.7,8.463333333333333,30,2025-06-01
Dominican Republic,2025,7,24.270967741935483,26.1,0.0,94.74193548387096,8.47741935483871,31,2025-07-01
Dominican Republic,2025,8,25.08709677419355,28.4,0.0,93.51612903225806,8.941935483870967,31,2025-08-01
Dominican Republic,2025,9,25.032142857142855,27.2,0.0,93.96428571428571,6.153571428571429,28,2025-09-01
Ecuador,2024,5,15.229411764705882,18.9,0.6900000000000001,67.94117647058823,5.452941176470588,17,2024-05-01
Ecuador,2024,6,13.266666666666667,17.1,0.66,69.23333333333333,5.61,30,2024-06-01
Ecuador,2024,7,10.703448275862069,13.0,0.02,72.20689655172414,7.241379310344827,29,2024-07-01
Ecuador,2024,8,9.574193548387097,10.6,0.0,69.0,6.551612903225807,31,2024-08-01
Ecuador,2024,9,10.35,12.4,0.49,65.1,6.996666666666667,30,2024-09-01
Ecuador,2024,10,10.76,12.9,2.1,82.26666666666667,4.3,30,2024-10-01
Ecuador,2024,11,10.386206896551723,11.5,1.76,89.34482758620689,3.8551724137931034,29,2024-11-01
Ecuador,2024,12,10.316129032258065,11.6,2.43,91.58064516129032,3.806451612903226,31,2024-12-01
Ecuador,2025,1,9.843333333333334,11.7,2.46,88.03333333333333,4.0,30,2025-01-01
Ecuador,2025,2,10.235714285714286,11.6,3.98,91.71428571428571,3.757142857142857,28,2025-02-01
Ecuador,2025,3,9.873333333333333,10.8,4.659999999999999,90.63333333333334,3.95,30,2025-03-01
Ecuador,2025,4,10.013333333333332,12.3,1.32,89.16666666666667,4.3533333333333335,30,2025-04-01
Ecuador,2025,5,9.896666666666667,12.0,1.06,87.26666666666667,4.91,30,2025-05-01
Ecuador,2025,6,9.346666666666666,11.1,0.32,83.6,5.61,30,2025-06-01
Ecuador,2025,7,9.041935483870969,11.7,0.54,78.0,5.987096774193549,31,2025-07-01
Ecuador,2025,8,9.264516129032257,11.6,0.02,79.74193548387096,5.341935483870968,31,2025-08-01
Ecuador,2025,9,10.153571428571428,12.0,0.24000000000000002,75.71428571428571,5.2178571428571425,28,2025-09-01
Egypt,2024,5,33.588235294117645,41.0,0.0,22.11764705882353,16.947058823529414,17,2024-05-01
Egypt,2024,6,37.84666666666667,42.4,0.0,21.433333333333334,19.706666666666667,30,2024-06-01
Egypt,2024,7,37.5,41.6,0.0,25.107142857142858,15.757142857142856,28,2024-07-01
Egypt,2024,8,36.806451612903224,40.3,0.0,25.419354838709676,15.548387096774194,31,2024-08-01
Egypt,2024,9,32.70666666666667,39.3,0.0,37.766666666666666,14.993333333333334,30,2024-09-01
Egypt,2024,10,27.903225806451612,32.4,0.0,38.61290322580645,15.86774193548387,31,2024-10-01
Egypt,2024,11,22.006666666666668,25.3,0.21,53.4,15.086666666666668,30,2024-11-01
Egypt,2024,12,19.596774193548388,22.3,0.0,46.29032258064516,16.37741935483871,31,2024-12-01
Egypt,2025,1,19.35483870967742,22.8,0.0,49.16129032258065,13.806451612903226,31,2025-01-01
Egypt,2025,2,16.87857142857143,21.3,0.060000000000000005,45.357142857142854,17.70714285714286,28,2025-02-01
Egypt,2025,3,22.812903225806455,31.1,0.0,37.58064516129032,14.812903225806451,31,2025-03-01
Egypt,2025,4,24.17,35.0,0.0,35.8,16.706666666666667,30,2025-04-01
Egypt,2025,5,28.43548387096774,40.0,0.0,31.838709677419356,16.316129032258065,31,2025-05-01
Egypt,2025,6,29.103333333333335,33.0,0.0,43.333333333333336,12.733333333333333,30,2025-06-01
Egypt,2025,7,32.44193548387097,38.2,0.0,38.645161290322584,9.774193548387096,31,2025-07-01
Egypt,2025,8,31.03548387096774,37.1,0.0,45.806451612903224,12.55483870967742,31,2025-08-01
Egypt,2025,9,27.682142857142857,31.3,0.0,54.142857142857146,12.978571428571428,28,2025-09-01
El Salvador,2024,5,26.764705882352942,30.0,0.85,85.88235294117646,5.488235294117647,17,2024-05-01
El Salvador,2024,6,24.127586206896552,30.0,50.0,93.6896551724138,6.210344827586207,29,2024-06-01
El Salvador,2024,7,23.039285714285715,28.4,1.4200000000000002,95.57142857142857,5.382142857142857,28,2024-07-01
El Salvador,2024,8,21.187096774193545,22.1,2.91,96.58064516129032,4.296774193548386,31,2024-08-01
El Salvador,2024,9,23.57,27.1,4.03,98.36666666666666,3.8233333333333333,30,2024-09-01
El Salvador,2024,10,20.916666666666668,24.3,7.25,96.33333333333333,4.416666666666667,30,2024-10-01
El Salvador,2024,11,19.93448275862069,24.0,2.08,95.48275862068965,4.710344827586207,29,2024-11-01
El Salvador,2024,12,19.274193548387096,23.3,0.02,91.38709677419355,6.374193548387097,31,2024-12-01
El Salvador,2025,1,23.52,27.4,0.0,77.2,5.816666666666666,30,2025-01-01
El Salvador,2025,2,24.428571428571427,27.1,0.09,81.53571428571429,5.132142857142857,28,2025-02-01
El Salvador,2025,3,25.038709677419355,27.2,0.26,80.25806451612904,4.367741935483871,31,2025-03-01
El Salvador,2025,4,25.876666666666665,29.2,6.13,75.6,4.836666666666667,30,2025-04-01
El Salvador,2025,5,25.913333333333334,29.1,5.27,89.4,3.8400000000000003,30,2025-05-01
El Salvador,2025,6,24.09,26.3,12.41,94.8,3.996666666666667,30,2025-06-01
El Salvador,2025,7,24.370967741935484,27.4,6.01,91.09677419354838,4.719354838709678,31,2025-07-01
El Salvador,2025,8,24.812903225806455,27.3,15.620000000000001,91.74193548387096,4.248387096774193,31,2025-08-01
El Salvador,2025,9,25.039285714285715,27.2,21.94,92.35714285714286,3.9785714285714286,28,2025-09-01
Equatorial Guinea,2024,5,30.076470588235296,32.0,1.1600000000000001,82.82352941176471,10.823529411764707,17,2024-05-01
Equatorial Guinea,2024,6,28.746666666666666,32.3,27.400000000000002,82.86666666666666,11.303333333333335,30,2024-06-01
Equatorial Guinea,2024,7,26.486206896551725,30.3,16.5,87.86206896551724,13.46206896551724,29,2024-07-01
Equatorial Guinea,2024,8,25.251612903225805,29.3,16.91,84.93548387096774,11.861290322580645,31,2024-08-01
Equatorial Guinea,2024,9,26.883333333333333,30.1,8.96,87.5,10.253333333333334,30,2024-09-01
Equatorial Guinea,2024,10,25.74516129032258,27.1,20.41,82.61290322580645,7.196774193548387,31,2024-10-01
Equatorial Guinea,2024,11,27.403333333333332,30.2,5.63,78.83333333333333,6.03,30,2024-11-01
Equatorial Guinea,2024,12,27.822580645161292,31.2,0.91,72.83870967741936,7.506451612903225,31,2024-12-01
Equatorial Guinea,2025,1,28.687096774193545,32.2,0.73,72.41935483870968,7.106451612903226,31,2025-01-01
Equatorial Guinea,2025,2,31.0,33.4,1.59,72.14285714285714,6.389285714285714,28,2025-02-01
Equatorial Guinea,2025,3,29.361290322580647,33.4,5.99,77.7741935483871,6.683870967741935,31,2025-03-01
Equatorial Guinea,2025,4,29.136666666666667,32.4,2.08,82.8,4.966666666666667,30,2025-04-01
Equatorial Guinea,2025,5,28.703225806451613,31.4,5.7,87.16129032258064,5.922580645161291,31,2025-05-01
Equatorial Guinea,2025,6,27.563333333333333,31.0,11.99,87.66666666666667,6.166666666666667,30,2025-06-01
Equatorial Guinea,2025,7,25.938709677419357,29.2,41.01,93.38709677419355,8.764516129032257,31,2025-07-01
Equatorial Guinea,2025,8,25.870967741935484,27.3,7.16,90.6774193548387,8.961290322580645,31,2025-08-01
Equatorial Guinea,2025,9,25.589285714285715,27.2,26.7,94.96428571428571,8.85357142857143,28,2025-09-01
Eritrea,2024,5,23.341176470588238,26.0,0.8800000000000001,37.411764705882355,15.617647058823529,17,2024-05-01
Eritrea,2024,6,25.8,28.0,2.97,29.633333333333333,18.11,30,2024-06-01
Eritrea,2024,7,22.63103448275862,25.6,14.41,49.827586206896555,12.482758620689655,29,2024-07-01
Eritrea,2024,8,20.312903225806455,23.5,24.14,63.83870967741935,11.077419354838709,31,2024-08-01
Eritrea,2024,9,23.816666666666666,25.4,2.56,37.7,17.59,30,2024-09-01
Eritrea,2024,10,22.12258064516129,24.1,4.5200000000000005,40.32258064516129,16.406451612903226,31,2024-10-01
Eritrea,2024,11,19.736666666666668,23.4,2.67,61.4,8.243333333333334,30,2024-11-01
Eritrea,2024,12,17.700000000000003,20.0,0.16,53.12903225806452,7.638709677419355,31,2024-12-01
Eritrea,2025,1,18.306451612903224,21.1,0.17,45.0,6.97741935483871,31,2025-01-01
Eritrea,2025,2,19.482142857142858,23.0,1.23,49.035714285714285,7.685714285714285,28,2025-02-01
Eritrea,2025,3,21.229032258064517,24.6,1.91,40.774193548387096,5.838709677419355,31,2025-03-01
Eritrea,2025,4,22.90666666666667,25.8,0.19,35.03333333333333,11.806666666666667,30,2025-04-01
Eritrea,2025,5,23.970967741935485,26.9,0.86,30.225806451612904,13.038709677419355,31,2025-05-01
Eritrea,2025,6,25.64333333333333,28.0,0.13,19.333333333333332,15.506666666666666,30,2025-06-01
Eritrea,2025,7,22.629032258064516,24.2,4.68,44.87096774193548,9.125806451612902,31,2025-07-01
Eritrea,2025,8,20.95483870967742,27.3,7.92,57.96774193548387,9.896774193548387,31,2025-08-01
Eritrea,2025,9,23.167857142857144,28.0,1.09,42.0,12.885714285714286,28,2025-09-01
Estonia,2024,5,21.529411764705884,26.0,2.13,43.1764705882353,16.805882352941175,17,2024-05-01
Estonia,2024,6,19.366666666666667,32.3,1.5,57.03333333333333,17.233333333333334,30,2024-06-01
Estonia,2024,7,20.785714285714285,25.0,6.25,64.5,17.025,28,2024-07-01
Estonia,2024,8,20.80322580645161,28.4,3.94,64.25806451612904,17.80322580645161,31,2024-08-01
Estonia,2024,9,18.720000000000002,27.2,2.76,65.86666666666666,14.763333333333332,30,2024-09-01
Estonia,2024,10,10.567741935483872,13.2,1.58,72.54838709677419,20.77741935483871,31,2024-10-01
Estonia,2024,11,5.0233333333333325,10.5,3.32,83.63333333333334,24.383333333333333,30,2024-11-01
Estonia,2024,12,2.0064516129032257,7.0,2.17,83.45161290322581,23.238709677419354,31,2024-12-01
Estonia,2025,1,1.335483870967742,5.3,5.140000000000001,85.93548387096774,20.96451612903226,31,2025-01-01
Estonia,2025,2,-1.457142857142857,3.1,0.32,79.35714285714286,14.475,28,2025-02-01
Estonia,2025,3,4.609677419354839,12.4,0.86,69.03225806451613,18.58709677419355,31,2025-03-01
Estonia,2025,4,7.666666666666667,18.4,2.83,63.46666666666667,16.506666666666668,30,2025-04-01
Estonia,2025,5,11.380645161290323,19.2,0.5700000000000001,55.87096774193548,16.81935483870968,31,2025-05-01
Estonia,2025,6,15.996666666666666,21.1,5.91,64.86666666666666,18.613333333333333,30,2025-06-01
Estonia,2025,7,21.780645161290323,27.4,5.4,68.83870967741936,15.612903225806452,31,2025-07-01
Estonia,2025,8,17.22258064516129,26.2,4.9399999999999995,70.41935483870968,15.112903225806452,31,2025-08-01
Estonia,2025,9,15.603571428571428,20.4,3.39,80.60714285714286,17.725,28,2025-09-01
Estonie,2024,7,23.3,23.3,0.0,61.0,16.9,1,2024-07-01
Ethiopia,2024,5,24.41764705882353,27.1,0.57,38.35294117647059,18.476470588235294,17,2024-05-01
Ethiopia,2024,6,22.26206896551724,28.0,15.68,48.51724137931034,23.06551724137931,29,2024-06-01
Ethiopia,2024,7,19.42142857142857,22.2,23.79,66.53571428571429,9.107142857142858,28,2024-07-01
Ethiopia,2024,8,18.5258064516129,22.2,31.64,73.74193548387096,10.90967741935484,31,2024-08-01
Ethiopia,2024,9,20.57,29.4,21.64,60.36666666666667,12.4,30,2024-09-01
Ethiopia,2024,10,19.661290322580644,22.3,8.85,59.67741935483871,10.774193548387096,31,2024-10-01
Ethiopia,2024,11,19.526666666666664,22.1,1.74,45.833333333333336,10.51,30,2024-11-01
Ethiopia,2024,12,21.403225806451612,23.3,0.0,28.161290322580644,12.425806451612903,31,2024-12-01
Ethiopia,2025,1,21.20967741935484,24.2,0.06,33.45161290322581,12.770967741935483,31,2025-01-01
Ethiopia,2025,2,23.042857142857144,24.5,0.0,28.5,15.553571428571429,28,2025-02-01
Ethiopia,2025,3,22.174193548387095,24.3,2.27,42.903225806451616,13.03225806451613,31,2025-03-01
Ethiopia,2025,4,23.0,25.4,0.67,34.0,10.253333333333334,30,2025-04-01
Ethiopia,2025,5,21.838709677419356,25.2,1.86,48.16129032258065,9.361290322580645,31,2025-05-01
Ethiopia,2025,6,20.596666666666668,24.7,0.72,56.0,9.406666666666666,30,2025-06-01
Ethiopia,2025,7,17.94516129032258,20.2,18.28,71.3225806451613,6.316129032258065,31,2025-07-01
Ethiopia,2025,8,16.64516129032258,19.3,18.38,77.58064516129032,6.132258064516129,31,2025-08-01
Ethiopia,2025,9,17.910714285714285,20.1,11.01,72.75,6.7250000000000005,28,2025-09-01
Fiji Islands,2024,5,24.0,26.0,2.87,97.8125,16.1,16,2024-05-01
Fiji Islands,2024,6,22.573333333333334,25.2,4.65,93.3,7.053333333333333,30,2024-06-01
Fiji Islands,2024,7,22.63448275862069,24.4,2.9499999999999997,85.82758620689656,11.279310344827588,29,2024-07-01
Fiji Islands,2024,8,21.625806451612902,25.2,32.27,85.19354838709677,11.106451612903227,31,2024-08-01
Fiji Islands,2024,9,22.74516129032258,24.3,4.66,91.12903225806451,10.687096774193549,31,2024-09-01
Fiji Islands,2024,10,23.725806451612904,25.4,11.19,92.48387096774194,11.496774193548386,31,2024-10-01
Fiji Islands,2024,11,24.833333333333332,26.3,9.26,92.86666666666666,12.906666666666666,30,2024-11-01
Fiji Islands,2024,12,25.306451612903224,27.2,2.5700000000000003,93.51612903225806,9.32258064516129,31,2024-12-01
Fiji Islands,2025,1,25.493548387096773,28.2,19.52,95.29032258064517,9.035483870967742,31,2025-01-01
Fiji Islands,2025,2,26.092857142857145,28.2,11.75,95.0,9.674999999999999,28,2025-02-01
Fiji Islands,2025,3,25.73225806451613,27.4,14.14,95.09677419354838,9.287096774193548,31,2025-03-01
Fiji Islands,2025,4,25.723333333333336,27.3,19.74,96.33333333333333,9.796666666666665,30,2025-04-01
Fiji Islands,2025,5,24.870967741935484,27.3,6.96,91.3225806451613,14.825806451612904,31,2025-05-01
Fiji Islands,2025,6,23.75,26.1,4.78,88.8,15.166666666666666,30,2025-06-01
Fiji Islands,2025,7,23.041935483870965,25.3,1.74,87.41935483870968,13.993548387096775,31,2025-07-01
Fiji Islands,2025,8,23.519354838709678,26.2,4.04,86.93548387096774,12.761290322580646,31,2025-08-01
Fiji Islands,2025,9,23.228571428571428,25.4,1.6800000000000002,80.25,16.00357142857143,28,2025-09-01
Finland,2024,5,22.764705882352942,27.0,0.56,37.529411764705884,17.458823529411767,17,2024-05-01
Finland,2024,6,20.45,29.1,0.54,53.0,20.836666666666666,30,2024-06-01
Finland,2024,7,21.158620689655173,25.1,4.39,64.34482758620689,17.251724137931035,29,2024-07-01
Finland,2024,8,21.125806451612902,25.3,2.2800000000000002,61.38709677419355,16.55483870967742,31,2024-08-01
Finland,2024,9,17.64,27.2,3.91,70.2,15.45,30,2024-09-01
Finland,2024,10,10.025806451612903,14.4,1.93,78.29032258064517,18.822580645161292,31,2024-10-01
Finland,2024,11,4.09,9.4,2.93,87.1,21.546666666666667,30,2024-11-01
Finland,2024,12,0.9419354838709677,6.0,3.39,88.70967741935483,20.38064516129032,31,2024-12-01
Finland,2025,1,-0.08709677419354832,5.3,5.82,89.6774193548387,19.016129032258064,31,2025-01-01
Finland,2025,2,-2.039285714285714,2.4,0.22,85.42857142857143,14.785714285714286,28,2025-02-01
Finland,2025,3,4.129032258064516,9.4,0.11,68.48387096774194,17.05483870967742,31,2025-03-01
Finland,2025,4,7.676666666666667,16.2,1.64,59.46666666666667,15.883333333333333,30,2025-04-01
Finland,2025,5,12.141935483870967,18.3,0.35,52.225806451612904,14.761290322580646,31,2025-05-01
Finland,2025,6,16.09,23.2,9.94,66.03333333333333,17.583333333333332,30,2025-06-01
Finland,2025,7,22.73548387096774,28.3,2.36,63.70967741935484,15.248387096774193,31,2025-07-01
Finland,2025,8,17.093548387096774,25.3,2.25,73.19354838709677,14.764516129032257,31,2025-08-01
Finland,2025,9,14.785714285714286,20.2,2.17,86.64285714285714,17.5,28,2025-09-01
France,2024,5,17.423529411764704,22.0,6.46,68.76470588235294,12.058823529411764,17,2024-05-01
France,2024,6,21.113333333333333,30.4,5.46,56.733333333333334,14.623333333333333,30,2024-06-01
France,2024,7,24.268965517241377,35.1,3.78,49.310344827586206,12.555172413793104,29,2024-07-01
France,2024,8,25.80322580645161,36.8,4.580000000000001,49.193548387096776,13.312903225806451,31,2024-08-01
France,2024,9,18.116666666666667,27.2,0.5,72.53333333333333,16.793333333333333,30,2024-09-01
France,2024,10,14.003225806451614,21.0,5.029999999999999,87.45161290322581,10.403225806451612,31,2024-10-01
France,2024,11,8.963333333333333,14.2,2.15,87.53333333333333,11.543333333333333,30,2024-11-01
France,2024,12,6.548387096774194,11.2,2.72,85.19354838709677,12.735483870967743,31,2024-12-01
France,2025,1,4.6,12.1,3.81,88.90322580645162,13.180645161290323,31,2025-01-01
France,2025,2,5.514285714285714,13.0,1.57,85.64285714285714,11.285714285714286,28,2025-02-01
France,2025,3,9.348387096774195,14.3,0.5900000000000001,73.03225806451613,11.670967741935485,31,2025-03-01
France,2025,4,13.853333333333333,21.0,0.2,62.13333333333333,12.786666666666665,30,2025-04-01
France,2025,5,16.493333333333332,23.3,1.78,63.56666666666667,13.013333333333334,30,2025-05-01
France,2025,6,21.403333333333332,28.3,0.59,63.166666666666664,11.783333333333333,30,2025-06-01
France,2025,7,21.070967741935487,33.3,9.549999999999999,67.87096774193549,10.774193548387096,31,2025-07-01
France,2025,8,19.825806451612905,26.3,1.19,68.87096774193549,11.193548387096774,31,2025-08-01
France,2025,9,15.032142857142857,20.2,4.0200000000000005,83.0,14.742857142857144,28,2025-09-01
Gabon,2024,5,29.823529411764707,31.0,3.65,78.0,12.541176470588235,17,2024-05-01
Gabon,2024,6,28.113793103448273,30.0,0.68,72.48275862068965,13.227586206896552,29,2024-06-01
Gabon,2024,7,27.017241379310345,29.0,0.22,71.93103448275862,13.344827586206897,29,2024-07-01
Gabon,2024,8,27.203225806451613,30.4,0.43,69.80645161290323,15.567741935483872,31,2024-08-01
Gabon,2024,9,27.83,30.3,6.59,79.26666666666667,10.389999999999999,30,2024-09-01
Gabon,2024,10,26.12258064516129,28.3,17.39,87.06451612903226,9.13225806451613,31,2024-10-01
Gabon,2024,11,26.816666666666666,30.2,7.58,88.33333333333333,8.753333333333334,30,2024-11-01
Gabon,2024,12,28.98709677419355,30.3,9.74,76.74193548387096,8.02258064516129,31,2024-12-01
Gabon,2025,1,28.929032258064513,30.4,6.24,80.41935483870968,7.503225806451613,31,2025-01-01
Gabon,2025,2,29.3,31.0,12.059999999999999,81.46428571428571,7.3500000000000005,28,2025-02-01
Gabon,2025,3,29.23548387096774,31.2,4.4,79.06451612903226,8.083870967741936,31,2025-03-01
Gabon,2025,4,28.69,31.3,2.94,80.56666666666666,8.046666666666667,30,2025-04-01
Gabon,2025,5,27.296774193548387,29.3,15.25,87.3225806451613,7.719354838709678,31,2025-05-01
Gabon,2025,6,26.57,28.3,2.99,85.8,10.43,30,2025-06-01
Gabon,2025,7,24.483870967741936,25.4,0.59,82.35483870967742,11.564516129032258,31,2025-07-01
Gabon,2025,8,23.97741935483871,25.2,0.8200000000000001,84.0,11.380645161290323,31,2025-08-01
Gabon,2025,9,24.896428571428572,26.2,2.0999999999999996,88.60714285714286,9.596428571428572,28,2025-09-01
Gambia,2024,5,32.8235294117647,36.0,0.0,47.8235294117647,12.617647058823529,17,2024-05-01
Gambia,2024,6,31.53103448275862,36.4,0.01,56.172413793103445,12.144827586206896,29,2024-06-01
Gambia,2024,7,29.0,33.2,4.22,75.64285714285714,12.067857142857141,28,2024-07-01
Gambia,2024,8,28.261290322580646,32.3,9.76,78.64516129032258,13.738709677419354,31,2024-08-01
Gambia,2024,9,27.553333333333335,30.4,6.7700000000000005,83.8,11.58,30,2024-09-01
Gambia,2024,10,27.338709677419356,29.1,23.66,81.54838709677419,15.658064516129032,31,2024-10-01
Gambia,2024,11,25.959999999999997,29.3,0.0,64.1,16.12333333333333,30,2024-11-01
Gambia,2024,12,25.154838709677417,28.3,0.0,39.645161290322584,20.14516129032258,31,2024-12-01
Gambia,2025,1,23.84193548387097,27.1,0.0,31.677419354838708,22.88064516129032,31,2025-01-01
Gambia,2025,2,22.707142857142856,25.1,0.0,38.42857142857143,21.692857142857143,28,2025-02-01
Gambia,2025,3,22.683870967741935,28.5,0.0,58.38709677419355,17.55806451612903,31,2025-03-01
Gambia,2025,4,23.666666666666668,30.2,0.0,66.3,14.766666666666667,30,2025-04-01
Gambia,2025,5,24.26451612903226,28.2,1.73,77.80645161290323,10.47741935483871,31,2025-05-01
Gambia,2025,6,26.003333333333334,27.4,0.030000000000000002,83.03333333333333,14.496666666666666,30,2025-06-01
Gambia,2025,7,25.9,28.4,8.76,90.25806451612904,19.206451612903226,31,2025-07-01
Gambia,2025,8,25.070967741935487,28.4,28.62,98.03225806451613,15.248387096774193,31,2025-08-01
Gambia,2025,9,24.410714285714285,25.4,3.57,99.78571428571429,13.860714285714286,28,2025-09-01
Georgia,2024,5,20.176470588235293,27.0,0.19,58.64705882352941,12.735294117647058,17,2024-05-01
Georgia,2024,6,28.54137931034483,33.4,1.62,44.10344827586207,18.113793103448273,29,2024-06-01
